Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_nan,MasVnrArea_nan,GarageYrBlt_nan
12,12.751299985868528,0.2352941176470588,0.75,0.5170281613459222,0.4337393926323807,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9545454545454546,0.4,1.0,0.75,1.0,0.8888888888888888,0.5,0.9637681159420293,0.93333333333333,1.0,0.0,0.30000000000000004,0.4,1.0,0.8221686241844512,1.0,1.0,1.0,1.0,0.75,0.25,1.0,0.8416488165005656,0.8333333333333333,0.0,0.7435561254207272,0.8504040401898058,1.0,1.0,1.0,1.0,0.4782415244260205,0.9403845962225864,0.0,0.6862193145811686,0.3333333333333333,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,0.75,1.0,0.6666666666666666,0.8,1.0,0.9545454545454533,1.0,0.75,0.931408924305614,0.6666666666666666,1.0,1.0,0.8053870599998982,0.6217873121710882,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,1.0,1.0,0.0,0.0,0.0
13,11.877569273002342,0.0,0.75,0.4398116124051572,0.45016636675859134,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.625,0.6521739130434785,0.20000000000000284,1.0,0.0,0.6000000000000001,0.7000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.8139428245745484,0.8333333333333333,0.0,0.7424270365381407,0.8274138062374555,1.0,0.5,1.0,1.0,0.38010412480680156,0.0,0.0,0.3553100874596362,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.2,0.4,0.5636363636363626,0.3333333333333333,0.25,0.8542669671080051,0.6666666666666666,1.0,1.0,0.8000032898805582,0.0,0.0,0.0,0.881680765334017,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
14,12.54075792935898,0.0,0.75,0.542287510348505,0.4116612787397298,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.4,1.0,0.75,0.6000000000000001,0.6666666666666665,0.5,0.9710144927536231,0.9500000000000028,0.0,0.0,1.0,1.0,1.0,0.829148749027391,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.9555654928473141,0.8721975601354145,1.0,1.0,1.0,1.0,0.5668918646769061,0.0,0.0,0.5299137390863264,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.9636363636363612,0.6666666666666666,0.75,0.9452331582781927,0.6666666666666666,1.0,1.0,0.8147382841733044,0.6740992566596625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.25,1.0,1.0,0.0,0.0,0.0
15,11.964001721272917,0.0,0.75,0.4398116124051572,0.4165245468871712,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.5,0.6376811594202909,0.1666666666666643,1.0,0.0,0.4,0.30000000000000004,0.5,0.7912522015623193,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.8134454775062578,0.8333333333333333,0.0,0.8506567802221319,0.8562357622832959,1.0,0.5,1.0,1.0,0.5003170940166779,0.0,0.0,0.4676816136183004,0.3333333333333333,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.4,0.8,0.5454545454545432,0.6666666666666666,0.25,0.8542669671080051,0.6666666666666666,1.0,1.0,0.0,0.8904558702913239,0.8673821385395273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
16,11.790557959143978,0.14705882352941177,0.25,0.3279308895668711,0.30319736121923957,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.13636363636363635,0.4,1.0,0.75,0.4,0.6666666666666665,0.875,0.4130434782608692,0.8500000000000014,0.0,0.0,0.2,0.1,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8973751203019438,0.8190839835806438,1.0,1.0,1.0,0.6666666666666666,0.3552379260853771,0.0,0.0,0.33206590075950837,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.8272727272727245,0.3333333333333333,0.5,0.9057715307779202,0.6666666666666666,1.0,1.0,0.6819536227242939,0.8158242870677386,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5454545454545454,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
17,11.911702256068311,0.0,0.75,0.4398116124051572,0.4221948679544141,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.75,0.7101449275362324,0.3333333333333357,0.0,0.0,0.2,0.1,0.5,0.7743577034437663,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.7917348189488229,0.8333333333333333,0.0,0.830838652849508,0.8361338417608425,1.0,1.0,1.0,1.0,0.41647436144912797,0.0,0.0,0.3893079083695805,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.6000000000000001,0.8,0.6363636363636331,1.0,0.5,0.8867031880495669,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.04516129032258065,0.1818181818181818,1.0,0.6666666666666666,0.75,0.0,0.0,0.0
18,11.407566060422896,0.4117647058823529,0.75,0.4555681496231869,0.41419872470365693,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.5,0.6000000000000001,0.3333333333333333,0.5,0.6884057971014492,0.28333333333333144,0.0,0.0,0.4,0.30000000000000004,0.25,0.0,0.3333333333333333,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5130865043169246,0.0,0.0,0.4796180804822021,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.2,0.6090909090909093,0.3333333333333333,0.5,0.8942668610597818,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.03225806451612903,0.8181818181818182,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
19,11.976660110132988,0.0,0.75,0.42335559583334326,0.46084204102562576,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.6000000000000001,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.9565217391304355,0.8999999999999986,0.0,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.25,1.0,0.8018991479196731,0.8333333333333333,0.0,0.8401844665214941,0.8455669281301812,1.0,1.0,1.0,1.0,0.45581864882045897,0.0,0.0,0.42608578389000584,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.4,0.9454545454545453,0.3333333333333333,0.5,0.9057715307779202,0.6666666666666666,1.0,1.0,0.0,0.8049684426956623,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
20,11.84222993153703,0.0,0.75,0.4451385437101578,0.34455419767004547,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.625,0.6231884057971016,0.25,1.0,0.0,0.8,0.7000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.7792155963098848,0.8333333333333333,0.0,0.8516079471362399,0.8383654554875387,1.0,0.5,1.0,1.0,0.5254391084716112,0.0,0.0,0.4911649292957656,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.75,0.0,0.2,0.8,0.5272727272727273,0.3333333333333333,0.25,0.835438325478144,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.36363636363636365,0.75,0.0,0.0,0.0,0.0,0.0
21,12.692503419869942,0.2352941176470588,0.75,0.5809017795765599,0.4681358799629114,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.9545454545454546,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.9637681159420293,0.93333333333333,0.0,0.0,1.0,1.0,0.5,0.8515158397131167,0.6666666666666666,1.0,1.0,1.0,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.9302401360455181,0.8490817040507967,1.0,1.0,1.0,1.0,0.47047836340931504,0.9468687662491182,0.0,0.6940477465394155,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.8,1.0,0.9545454545454533,0.6666666666666666,0.75,0.9468394752647095,0.6666666666666666,1.0,1.0,0.8594876914325373,0.8527944742442062,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.0,1.0,1.0,0.0,0.0,0.0
22,11.845103494668418,0.14705882352941177,0.25,0.36909119595912676,0.3416592623340049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,1.0,0.75,0.4,0.6666666666666665,0.75,0.42028985507246475,0.0,0.0,0.0,0.2,0.1,0.25,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8708286754246353,0.7948535727657178,1.0,1.0,1.0,0.3333333333333333,0.4537748682632703,0.0,0.0,0.4241753183066814,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.2727272727272698,0.3333333333333333,0.25,0.8303363478065576,0.6666666666666666,1.0,0.0,0.0,0.0,0.8850748136882991,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
23,12.345835022687847,0.0,0.75,0.4706822549929002,0.394183400546394,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.4,1.0,0.75,0.6000000000000001,0.7777777777777777,0.5,0.9420289855072461,0.8666666666666671,1.0,0.0,1.0,1.0,0.5,0.8203473244131131,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.9728099357729458,0.8879375184723505,1.0,1.0,1.0,1.0,0.6363555869982469,0.0,0.0,0.5948463710745018,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.9272727272727259,0.6666666666666666,0.5,0.8978530292098769,0.6666666666666666,1.0,1.0,0.8220757991811898,0.8565042905707423,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
24,11.774520972481335,0.588235294117647,0.25,0.27331054022268075,0.2306297708711602,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.045454545454545456,0.4,1.0,1.0,0.6000000000000001,0.4444444444444445,0.75,0.7536231884057969,0.43333333333333,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,1.0,0.8258976686001054,0.8333333333333333,0.0,0.7556949903591044,0.8393302426915896,1.0,0.5,1.0,1.0,0.4370147159040485,0.0,0.0,0.408508423863958,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8,0.6909090909090878,0.3333333333333333,0.5,0.9050426913956935,0.6666666666666666,1.0,1.0,0.7628807654389749,0.8137327530690772,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
25,11.944708530746205,0.0,0.75,0.4398116124051572,0.3615536552089551,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.875,0.695652173913043,0.8500000000000014,0.0,0.0,0.7000000000000001,0.7000000000000001,0.25,0.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.75,0.5,0.16666666666666666,0.6891136560276958,1.0,0.9175522963206721,0.7576626984841512,0.8410585449534915,1.0,1.0,1.0,1.0,0.4370147159040485,0.0,0.0,0.408508423863958,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8,0.6181818181818173,0.3333333333333333,0.25,0.8265334481366517,0.6666666666666666,1.0,1.0,0.9175194742232997,0.7904419627660284,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.36363636363636365,1.0,0.6666666666666666,0.75,0.0,0.0,0.0
26,12.454104302519859,0.0,0.75,0.6125187712284796,0.4683422980852021,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.9545454545454546,0.4,1.0,0.75,0.6000000000000001,0.7777777777777777,0.5,0.9782608695652169,0.9500000000000028,0.0,0.0,1.0,1.0,1.0,0.9053555248742842,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.9602444132809023,0.876468270010133,1.0,1.0,1.0,1.0,0.5928332141717276,0.0,0.0,0.5541629449125218,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.9727272727272727,0.6666666666666666,0.75,0.9512807471837909,0.6666666666666666,1.0,1.0,0.0,0.7353969500835433,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
